datetime	SOLA01	SOLA02	SOLA03
2014-01-03 16:00:00	90	180.0	
2014-01-03 16:30:00	0	10.0	
2014-01-03 17:00:00	0	0.0	
2014-01-03 17:30:00	0	0.0	
2014-01-03 18:00:00	0	0.0	
2014-01-03 18:30:00	0	0.0	
2014-01-03 19:00:00	0	0.0	
2014-01-03 19:30:00	0	0.0	
2014-01-03 20:00:00	0	0.0	
2014-01-03 20:30:00	0	0.0	
2014-01-03 21:00:00	0	0.0	
2014-01-03 21:30:00	0	0.0	
2014-01-03 22:00:00	0	0.0	
2014-01-03 22:30:00	0	0.0	
2014-01-03 23:00:00	0	0.0	
2014-01-03 23:30:00	0	0.0	
2014-01-04 00:00:00	0	0.0	
2014-01-04 00:30:00	0	0.0	
2014-01-04 01:00:00	0	0.0	
2014-01-04 01:30:00	0	0.0	
2014-01-04 02:00:00	0	0.0	
2014-01-04 02:30:00	0	0.0	
2014-01-04 03:00:00	0	0.0	
2014-01-04 03:30:00	0	0.0	
2014-01-04 04:00:00	0	0.0	
2014-01-04 04:30:00	0	0.0	
2014-01-04 05:00:00	0	0.0	
2014-01-04 05:30:00	0	0.0	
2014-01-04 06:00:00	0	0.0	
2014-01-04 06:30:00	0	0.0	
2014-01-04 07:00:00	2	0.0	
2014-01-04 07:30:00	109	180.0	
2014-01-04 08:00:00	278	430.0	
2014-01-04 08:30:00	663	1030.0	
2014-01-04 09:00:00	1005	1460.0	
2014-01-04 09:30:00	1065	1590.0	
2014-01-04 10:00:00	1179	1860.0	
2014-01-04 10:30:00	1509	2410.0	
2014-01-04 11:00:00	1889	2950.0	
2014-01-04 11:30:00	1981	2980.0	
2014-01-04 12:00:00	1554	2330.0	
2014-01-04 12:30:00	1170	1860.0	
2014-01-04 13:00:00	1501	2200.0	
2014-01-04 13:30:00	1309	2020.0	
2014-01-04 14:00:00	1211	1700.0	
2014-01-04 14:30:00	886	1300.0	
2014-01-04 15:00:00	670	1020.0	
2014-01-04 15:30:00	255	550.0	
2014-01-04 16:00:00	91	230.0	
2014-01-04 16:30:00	0	0.0	
2014-01-04 17:00:00	0	0.0	
2014-01-04 17:30:00	0	0.0	
2014-01-04 18:00:00	0	0.0	
2014-01-04 18:30:00	0	0.0	
2014-01-04 19:00:00	0	0.0	
2014-01-04 19:30:00	0	0.0	
2014-01-04 20:00:00	0	0.0	
2014-01-04 20:30:00	0	0.0	
2014-01-04 21:00:00	0	0.0	
2014-01-04 21:30:00	0	0.0	
2014-01-04 22:00:00	0	0.0	
2014-01-04 22:30:00	0	0.0	
2014-01-04 23:00:00	0	0.0	
2014-01-04 23:30:00	0	0.0	
2014-01-05 00:00:00	0	0.0	
2014-01-05 00:30:00	0	0.0	
2014-01-05 01:00:00	0	0.0	
2014-01-05 01:30:00	0	0.0	
2014-01-05 02:00:00	0	0.0	
2014-01-05 02:30:00	0	0.0	
2014-01-05 03:00:00	0	0.0	
2014-01-05 03:30:00	0	0.0	
2014-01-05 04:00:00	0	0.0	
2014-01-05 04:30:00	0	0.0	
2014-01-05 05:00:00	0	0.0	
2014-01-05 05:30:00	0	0.0	
2014-01-05 06:00:00	0	0.0	
2014-01-05 06:30:00	0	0.0	
2014-01-05 07:00:00	0	0.0	
2014-01-05 07:30:00	0	0.0	
2014-01-05 08:00:00	65	90.0	
2014-01-05 08:30:00	196	320.0	
2014-01-05 09:00:00	404	830.0	
2014-01-05 09:30:00	886	1000.0	
2014-01-05 10:00:00	1029	1870.0	
2014-01-05 10:30:00	1131	2030.0	
2014-01-05 11:00:00	1895	3500.0	
2014-01-05 11:30:00	2084	3040.0	
2014-01-05 12:00:00	1852	3620.0	
2014-01-05 12:30:00	1441	1450.0	
2014-01-05 13:00:00	830	1460.0	
2014-01-05 13:30:00	807	890.0	
2014-01-05 14:00:00	604	870.0	
2014-01-05 14:30:00	591	790.0	
2014-01-05 15:00:00	355	530.0	
2014-01-05 15:30:00	96	140.0	
2014-01-05 16:00:00	0	20.0	
2014-01-05 16:30:00	0	0.0	
2014-01-05 17:00:00	0	0.0	
2014-01-05 17:30:00	0	0.0	
2014-01-05 18:00:00	0	0.0	
2014-01-05 18:30:00	0	0.0	
2014-01-05 19:00:00	0	0.0	
2014-01-05 19:30:00	0	0.0	
2014-01-05 20:00:00	0	0.0	
2014-01-05 20:30:00	0	0.0	
2014-01-05 21:00:00	0	0.0	
2014-01-05 21:30:00	0	0.0	
2014-01-05 22:00:00	0	0.0	
2014-01-05 22:30:00	0	0.0	
2014-01-05 23:00:00	0	0.0	
2014-01-05 23:30:00	0	0.0	
2014-01-06 00:00:00	0	0.0	
2014-01-06 00:30:00	0	0.0	
2014-01-06 01:00:00	0	0.0	
2014-01-06 01:30:00	0	0.0	
2014-01-06 02:00:00	0	0.0	
2014-01-06 02:30:00	0	0.0	
2014-01-06 03:00:00	0	0.0	
2014-01-06 03:30:00	0	0.0	
2014-01-06 04:00:00	0	0.0	
2014-01-06 04:30:00	0	0.0	
2014-01-06 05:00:00	0	0.0	
2014-01-06 05:30:00	0	0.0	
2014-01-06 06:00:00	0	0.0	
2014-01-06 06:30:00	0	0.0	
2014-01-06 07:00:00	0	0.0	
2014-01-06 07:30:00	53	340.0	
2014-01-06 08:00:00	355	840.0	
2014-01-06 08:30:00	1163	1420.0	
2014-01-06 09:00:00	1506	2150.0	
2014-01-06 09:30:00	1791	2680.0	
2014-01-06 10:00:00	2021	3060.0	
2014-01-06 10:30:00	2196	3400.0	
2014-01-06 11:00:00	2298	3580.0	
2014-01-06 11:30:00	2352	3700.0	
2014-01-06 12:00:00	2350	3680.0	
2014-01-06 12:30:00	2268	3550.0	
2014-01-06 13:00:00	2130	3340.0	
2014-01-06 13:30:00	1958	3000.0	
2014-01-06 14:00:00	1384	2650.0	
2014-01-06 14:30:00	1253	1600.0	
2014-01-06 15:00:00	1029	1260.0	
2014-01-06 15:30:00	245	630.0	
2014-01-06 16:00:00	45	240.0	
2014-01-06 16:30:00	0	10.0	
2014-01-06 17:00:00	0	0.0	
2014-01-06 17:30:00	0	0.0	
2014-01-06 18:00:00	0	0.0	
2014-01-06 18:30:00	0	0.0	
2014-01-06 19:00:00	0	0.0	
2014-01-06 19:30:00	0	0.0	
2014-01-06 20:00:00	0	0.0	
2014-01-06 20:30:00	0	0.0	
2014-01-06 21:00:00	0	0.0	
2014-01-06 21:30:00	0	0.0	
2014-01-06 22:00:00	0	0.0	
2014-01-06 22:30:00	0	0.0	
2014-01-06 23:00:00	0	0.0	
2014-01-06 23:30:00	0	0.0	
2014-01-07 00:00:00	0	0.0	
2014-01-07 00:30:00	0	0.0	
2014-01-07 01:00:00	0	0.0	
2014-01-07 01:30:00	0	0.0	
2014-01-07 02:00:00	0	0.0	
2014-01-07 02:30:00	0	0.0	
2014-01-07 03:00:00	0	0.0	
2014-01-07 03:30:00	0	0.0	
2014-01-07 04:00:00	0	0.0	
2014-01-07 04:30:00	0	0.0	
2014-01-07 05:00:00	0	0.0	
2014-01-07 05:30:00	0	0.0	
2014-01-07 06:00:00	0	0.0	
2014-01-07 06:30:00	0	0.0	
2014-01-07 07:00:00	0	0.0	
2014-01-07 07:30:00	66	350.0	
2014-01-07 08:00:00	367	800.0	
2014-01-07 08:30:00	1131	1430.0	
2014-01-07 09:00:00	1472	2050.0	
2014-01-07 09:30:00	1743	2650.0	
2014-01-07 10:00:00	1981	2990.0	
2014-01-07 10:30:00	2137	3130.0	
2014-01-07 11:00:00	2224	3210.0	
2014-01-07 11:30:00	1541	2740.0	
2014-01-07 12:00:00	2238	3380.0	
2014-01-07 12:30:00	2126	3250.0	
2014-01-07 13:00:00	1711	2690.0	
2014-01-07 13:30:00	1360	2330.0	
2014-01-07 14:00:00	1389	1790.0	
2014-01-07 14:30:00	798	920.0	
2014-01-07 15:00:00	250	400.0	
2014-01-07 15:30:00	282	420.0	
2014-01-07 16:00:00	41	20.0	
2014-01-07 16:30:00	0	0.0	
2014-01-07 17:00:00	0	0.0	
2014-01-07 17:30:00	0	0.0	
2014-01-07 18:00:00	0	0.0	
2014-01-07 18:30:00	0	0.0	
2014-01-07 19:00:00	0	0.0	
2014-01-07 19:30:00	0	0.0	
2014-01-07 20:00:00	0	0.0	
2014-01-07 20:30:00	0	0.0	
2014-01-07 21:00:00	0	0.0	
2014-01-07 21:30:00	0	0.0	
2014-01-07 22:00:00	0	0.0	
2014-01-07 22:30:00	0	0.0	
2014-01-07 23:00:00	0	0.0	
2014-01-07 23:30:00	0	0.0	
2014-01-08 00:00:00	0	0.0	
2014-01-08 00:30:00	0	0.0	
2014-01-08 01:00:00	0	0.0	
2014-01-08 01:30:00	0	0.0	
2014-01-08 02:00:00	0	0.0	
2014-01-08 02:30:00	0	0.0	
2014-01-08 03:00:00	0	0.0	
2014-01-08 03:30:00	0	0.0	
2014-01-08 04:00:00	0	0.0	
2014-01-08 04:30:00	0	0.0	
2014-01-08 05:00:00	0	0.0	
2014-01-08 05:30:00	0	0.0	
2014-01-08 06:00:00	0	0.0	
2014-01-08 06:30:00	0	0.0	
2014-01-08 07:00:00	5	0.0	
2014-01-08 07:30:00	112	150.0	
2014-01-08 08:00:00	242	320.0	
2014-01-08 08:30:00	621	600.0	
2014-01-08 09:00:00	1218	1580.0	
2014-01-08 09:30:00	1548	2110.0	
2014-01-08 10:00:00	1654	2340.0	
2014-01-08 10:30:00	1858	2740.0	
2014-01-08 11:00:00	1197	1890.0	
2014-01-08 11:30:00	583	790.0	
2014-01-08 12:00:00	671	830.0	
2014-01-08 12:30:00	652	710.0	
2014-01-08 13:00:00	370	330.0	
2014-01-08 13:30:00	200	230.0	
2014-01-08 14:00:00	150	210.0	
2014-01-08 14:30:00	102	150.0	
2014-01-08 15:00:00	162	190.0	
2014-01-08 15:30:00	52	80.0	
2014-01-08 16:00:00	3	0.0	
2014-01-08 16:30:00	0	0.0	
2014-01-08 17:00:00	0	0.0	
2014-01-08 17:30:00	0	0.0	
2014-01-08 18:00:00	0	0.0	
2014-01-08 18:30:00	0	0.0	
2014-01-08 19:00:00	0	0.0	
2014-01-08 19:30:00	0	0.0	
2014-01-08 20:00:00	0	0.0	
2014-01-08 20:30:00	0	0.0	
2014-01-08 21:00:00	0	0.0	
2014-01-08 21:30:00	0	0.0	
2014-01-08 22:00:00	0	0.0	
2014-01-08 22:30:00	0	0.0	
2014-01-08 23:00:00	0	0.0	
2014-01-08 23:30:00	0	0.0	
2014-01-09 00:00:00	0	0.0	
2014-01-09 00:30:00	0	0.0	
2014-01-09 01:00:00	0	0.0	
2014-01-09 01:30:00	0	0.0	
2014-01-09 02:00:00	0	0.0	
2014-01-09 02:30:00	0	0.0	
2014-01-09 03:00:00	0	0.0	
2014-01-09 03:30:00	0	0.0	
2014-01-09 04:00:00	0	0.0	
2014-01-09 04:30:00	0	0.0	
2014-01-09 05:00:00	0	0.0	
2014-01-09 05:30:00	0	0.0	
2014-01-09 06:00:00	0	0.0	
2014-01-09 06:30:00	0	0.0	
2014-01-09 07:00:00	0	0.0	
2014-01-09 07:30:00	0	0.0	
2014-01-09 08:00:00	28	10.0	
2014-01-09 08:30:00	136	190.0	
2014-01-09 09:00:00	268	300.0	
2014-01-09 09:30:00	338	380.0	
2014-01-09 10:00:00	428	610.0	
2014-01-09 10:30:00	502	510.0	
2014-01-09 11:00:00	596	560.0	
2014-01-09 11:30:00	353	450.0	
2014-01-09 12:00:00	420	800.0	
2014-01-09 12:30:00	1626	2140.0	
2014-01-09 13:00:00	486	570.0	
2014-01-09 13:30:00	390	720.0	
2014-01-09 14:00:00	410	530.0	
2014-01-09 14:30:00	194	240.0	
2014-01-09 15:00:00	156	150.0	
2014-01-09 15:30:00	124	130.0	
2014-01-09 16:00:00	46	60.0	
2014-01-09 16:30:00	0	0.0	
2014-01-09 17:00:00	0	0.0	
2014-01-09 17:30:00	0	0.0	
2014-01-09 18:00:00	0	0.0	
2014-01-09 18:30:00	0	0.0	
2014-01-09 19:00:00	0	0.0	
2014-01-09 19:30:00	0	0.0	
2014-01-09 20:00:00	0	0.0	
2014-01-09 20:30:00	0	0.0	
2014-01-09 21:00:00	0	0.0	
2014-01-09 21:30:00	0	0.0	
2014-01-09 22:00:00	0	0.0	
2014-01-09 22:30:00	0	0.0	
2014-01-09 23:00:00	0	0.0	
2014-01-09 23:30:00	0	0.0	
2014-01-10 00:00:00	0	0.0	
2014-01-10 00:30:00	0	0.0	
2014-01-10 01:00:00	0	0.0	
2014-01-10 01:30:00	0	0.0	
2014-01-10 02:00:00	0	0.0	
2014-01-10 02:30:00	0	0.0	
2014-01-10 03:00:00	0	0.0	
2014-01-10 03:30:00	0	0.0	
2014-01-10 04:00:00	0	0.0	
2014-01-10 04:30:00	0	0.0	
2014-01-10 05:00:00	0	0.0	
2014-01-10 05:30:00	0	0.0	
2014-01-10 06:00:00	0	0.0	
2014-01-10 06:30:00	0	0.0	
2014-01-10 07:00:00	0	0.0	
2014-01-10 07:30:00	84	80.0	
2014-01-10 08:00:00	207	420.0	
2014-01-10 08:30:00	331	660.0	
2014-01-10 09:00:00	1459	2150.0	
2014-01-10 09:30:00	1958	3040.0	
2014-01-10 10:00:00	1946	3080.0	
2014-01-10 10:30:00	685	2850.0	
2014-01-10 11:00:00	1284	4080.0	
2014-01-10 11:30:00	1124	1640.0	
2014-01-10 12:00:00	1615	2430.0	
2014-01-10 12:30:00	948	2940.0	
2014-01-10 13:00:00	1003	1710.0	
2014-01-10 13:30:00	2290	2870.0	
2014-01-10 14:00:00	1840	2440.0	
2014-01-10 14:30:00	1568	1880.0	
2014-01-10 15:00:00	733	930.0	
2014-01-10 15:30:00	313	500.0	
2014-01-10 16:00:00	47	270.0	
2014-01-10 16:30:00	0	0.0	
2014-01-10 17:00:00	0	0.0	
2014-01-10 17:30:00	0	0.0	
2014-01-10 18:00:00	0	0.0	
2014-01-10 18:30:00	0	0.0	
2014-01-10 19:00:00	0	0.0	
2014-01-10 19:30:00	0	0.0	
2014-01-10 20:00:00	0	0.0	
2014-01-10 20:30:00	0	0.0	
2014-01-10 21:00:00	0	0.0	
2014-01-10 21:30:00	0	0.0	
2014-01-10 22:00:00	0	0.0	
2014-01-10 22:30:00	0	0.0	
2014-01-10 23:00:00	0	0.0	
2014-01-10 23:30:00	0	0.0	
2014-01-11 00:00:00	0	0.0	
2014-01-11 00:30:00	0	0.0	
2014-01-11 01:00:00	0	0.0	
2014-01-11 01:30:00	0	0.0	
2014-01-11 02:00:00	0	0.0	
2014-01-11 02:30:00	0	0.0	
2014-01-11 03:00:00	0	0.0	
2014-01-11 03:30:00	0	0.0	
2014-01-11 04:00:00	0	0.0	
2014-01-11 04:30:00	0	0.0	
2014-01-11 05:00:00	0	0.0	
2014-01-11 05:30:00	0	0.0	
2014-01-11 06:00:00	0	0.0	
2014-01-11 06:30:00	0	0.0	
2014-01-11 07:00:00	1	0.0	
2014-01-11 07:30:00	80	420.0	
2014-01-11 08:00:00	458	910.0	
2014-01-11 08:30:00	1198	1540.0	
2014-01-11 09:00:00	1553	2310.0	
2014-01-11 09:30:00	1853	2880.0	
2014-01-11 10:00:00	2058	3230.0	
2014-01-11 10:30:00	2215	3530.0	
2014-01-11 11:00:00	2335	3680.0	
2014-01-11 11:30:00	2373	3690.0	
2014-01-11 12:00:00	2354	3690.0	
2014-01-11 12:30:00	2292	3600.0	
2014-01-11 13:00:00	2183	3400.0	
2014-01-11 13:30:00	2023	3060.0	
2014-01-11 14:00:00	1785	2640.0	
2014-01-11 14:30:00	1493	2170.0	
2014-01-11 15:00:00	1134	1440.0	
2014-01-11 15:30:00	445	750.0	
2014-01-11 16:00:00	92	270.0	
2014-01-11 16:30:00	5	30.0	
2014-01-11 17:00:00	0	0.0	
2014-01-11 17:30:00	0	0.0	
2014-01-11 18:00:00	0	0.0	
2014-01-11 18:30:00	0	0.0	
2014-01-11 19:00:00	0	0.0	
2014-01-11 19:30:00	0	0.0	
2014-01-11 20:00:00	0	0.0	
2014-01-11 20:30:00	0	0.0	
2014-01-11 21:00:00	0	0.0	
2014-01-11 21:30:00	0	0.0	
2014-01-11 22:00:00	0	0.0	
2014-01-11 22:30:00	0	0.0	
2014-01-11 23:00:00	0	0.0	
2014-01-11 23:30:00	0	0.0	
2014-01-12 00:00:00	0	0.0	
2014-01-12 00:30:00	0	0.0	
2014-01-12 01:00:00	0	0.0	
2014-01-12 01:30:00	0	0.0	
2014-01-12 02:00:00	0	0.0	
2014-01-12 02:30:00	0	0.0	
2014-01-12 03:00:00	0	0.0	
2014-01-12 03:30:00	0	0.0	
2014-01-12 04:00:00	0	0.0	
2014-01-12 04:30:00	0	0.0	
2014-01-12 05:00:00	0	0.0	
2014-01-12 05:30:00	0	0.0	
2014-01-12 06:00:00	0	0.0	
2014-01-12 06:30:00	0	0.0	
2014-01-12 07:00:00	0	0.0	
2014-01-12 07:30:00	145	210.0	
2014-01-12 08:00:00	431	540.0	
2014-01-12 08:30:00	712	1210.0	
2014-01-12 09:00:00	1200	2000.0	
2014-01-12 09:30:00	1457	2100.0	
2014-01-12 10:00:00	1375	2360.0	
2014-01-12 10:30:00	1453	2120.0	
2014-01-12 11:00:00	2046	3260.0	
2014-01-12 11:30:00	2288	3360.0	
2014-01-12 12:00:00	2282	3420.0	
2014-01-12 12:30:00	2278	3420.0	
2014-01-12 13:00:00	2155	3280.0	
2014-01-12 13:30:00	1977	2990.0	
2014-01-12 14:00:00	1752	2600.0	
2014-01-12 14:30:00	1458	2140.0	
2014-01-12 15:00:00	1081	1430.0	
2014-01-12 15:30:00	520	850.0	
2014-01-12 16:00:00	118	270.0	
2014-01-12 16:30:00	23	40.0	
2014-01-12 17:00:00	0	0.0	
2014-01-12 17:30:00	0	0.0	
2014-01-12 18:00:00	0	0.0	
2014-01-12 18:30:00	0	0.0	
2014-01-12 19:00:00	0	0.0	
2014-01-12 19:30:00	0	0.0	
2014-01-12 20:00:00	0	0.0	
2014-01-12 20:30:00	0	0.0	
2014-01-12 21:00:00	0	0.0	
2014-01-12 21:30:00	0	0.0	
2014-01-12 22:00:00	0	0.0	
2014-01-12 22:30:00	0	0.0	
2014-01-12 23:00:00	0	0.0	
2014-01-12 23:30:00	0	0.0	
2014-01-13 00:00:00	0	0.0	
2014-01-13 00:30:00	0	0.0	
2014-01-13 01:00:00	0	0.0	
2014-01-13 01:30:00	0	0.0	
2014-01-13 02:00:00	0	0.0	
2014-01-13 02:30:00	0	0.0	
2014-01-13 03:00:00	0	0.0	
2014-01-13 03:30:00	0	0.0	
2014-01-13 04:00:00	0	0.0	
2014-01-13 04:30:00	0	0.0	
2014-01-13 05:00:00	0	0.0	
2014-01-13 05:30:00	0	0.0	
2014-01-13 06:00:00	0	0.0	
2014-01-13 06:30:00	0	0.0	
2014-01-13 07:00:00	1	30.0	
2014-01-13 07:30:00	81	380.0	
2014-01-13 08:00:00	497	860.0	
2014-01-13 08:30:00	1224	1560.0	
2014-01-13 09:00:00	1599	2410.0	
2014-01-13 09:30:00	1903	2860.0	
2014-01-13 10:00:00	2143	3330.0	
2014-01-13 10:30:00	2314	3660.0	
2014-01-13 11:00:00	2435	3800.0	
2014-01-13 11:30:00	2480	3860.0	
2014-01-13 12:00:00	2458	3860.0	
2014-01-13 12:30:00	2399	3700.0	
2014-01-13 13:00:00	2267	3120.0	
2014-01-13 13:30:00	1747	2630.0	
2014-01-13 14:00:00	1817	2690.0	
2014-01-13 14:30:00	1499	1910.0	
2014-01-13 15:00:00	650	650.0	
2014-01-13 15:30:00	504	620.0	
2014-01-13 16:00:00	119	200.0	
2014-01-13 16:30:00	3	0.0	
2014-01-13 17:00:00	0	0.0	
2014-01-13 17:30:00	0	0.0	
2014-01-13 18:00:00	0	0.0	
2014-01-13 18:30:00	0	0.0	
2014-01-13 19:00:00	0	0.0	
2014-01-13 19:30:00	0	0.0	
2014-01-13 20:00:00	0	0.0	
2014-01-13 20:30:00	0	0.0	
2014-01-13 21:00:00	0	0.0	
2014-01-13 21:30:00	0	0.0	
2014-01-13 22:00:00	0	0.0	
2014-01-13 22:30:00	0	0.0	
2014-01-13 23:00:00	0	0.0	
2014-01-13 23:30:00	0	0.0	
2014-01-14 00:00:00	0	0.0	
2014-01-14 00:30:00	0	0.0	
2014-01-14 01:00:00	0	0.0	
2014-01-14 01:30:00	0	0.0	
2014-01-14 02:00:00	0	0.0	
2014-01-14 02:30:00	0	0.0	
2014-01-14 03:00:00	0	0.0	
2014-01-14 03:30:00	0	0.0	
2014-01-14 04:00:00	0	0.0	
2014-01-14 04:30:00	0	0.0	
2014-01-14 05:00:00	0	0.0	
2014-01-14 05:30:00	0	0.0	
2014-01-14 06:00:00	0	0.0	
2014-01-14 06:30:00	0	0.0	
2014-01-14 07:00:00	7	0.0	
2014-01-14 07:30:00	188	430.0	
2014-01-14 08:00:00	765	1160.0	
2014-01-14 08:30:00	1131	1210.0	
2014-01-14 09:00:00	907	1170.0	
2014-01-14 09:30:00	1606	2330.0	
2014-01-14 10:00:00	2138	2750.0	
2014-01-14 10:30:00	2173	2990.0	
2014-01-14 11:00:00	1717	1600.0	
2014-01-14 11:30:00	1699	1670.0	
2014-01-14 12:00:00	1944	2240.0	
2014-01-14 12:30:00	1869	2420.0	
2014-01-14 13:00:00	1236	2320.0	
2014-01-14 13:30:00	1375	2380.0	
2014-01-14 14:00:00	1770	2640.0	
2014-01-14 14:30:00	1443	2130.0	
2014-01-14 15:00:00	1092	1390.0	
2014-01-14 15:30:00	501	660.0	
2014-01-14 16:00:00	111	190.0	
2014-01-14 16:30:00	5	30.0	
2014-01-14 17:00:00	0	0.0	
2014-01-14 17:30:00	0	0.0	
2014-01-14 18:00:00	0	0.0	
2014-01-14 18:30:00	0	0.0	
2014-01-14 19:00:00	0	0.0	
2014-01-14 19:30:00	0	0.0	
2014-01-14 20:00:00	0	0.0	
2014-01-14 20:30:00	0	0.0	
2014-01-14 21:00:00	0	0.0	
2014-01-14 21:30:00	0	0.0	
2014-01-14 22:00:00	0	0.0	
2014-01-14 22:30:00	0	0.0	
2014-01-14 23:00:00	0	0.0	
2014-01-14 23:30:00	0	0.0	
2014-01-15 00:00:00	0	0.0	
2014-01-15 00:30:00	0	0.0	
2014-01-15 01:00:00	0	0.0	
2014-01-15 01:30:00	0	0.0	
2014-01-15 02:00:00	0	0.0	
2014-01-15 02:30:00	0	0.0	
2014-01-15 03:00:00	0	0.0	
2014-01-15 03:30:00	0	0.0	
2014-01-15 04:00:00	0	0.0	
2014-01-15 04:30:00	0	0.0	
2014-01-15 05:00:00	0	0.0	
2014-01-15 05:30:00	0	0.0	
2014-01-15 06:00:00	0	0.0	
2014-01-15 06:30:00	0	0.0	
2014-01-15 07:00:00	0	0.0	
2014-01-15 07:30:00	0	0.0	
2014-01-15 08:00:00	12	10.0	
2014-01-15 08:30:00	117	170.0	
2014-01-15 09:00:00	254	360.0	
2014-01-15 09:30:00	199	290.0	
2014-01-15 10:00:00	203	300.0	
2014-01-15 10:30:00	312	330.0	
2014-01-15 11:00:00	225	360.0	
2014-01-15 11:30:00	295	430.0	
2014-01-15 12:00:00	287	460.0	
2014-01-15 12:30:00	361	450.0	
2014-01-15 13:00:00	469	680.0	
2014-01-15 13:30:00	702	910.0	
2014-01-15 14:00:00	438	470.0	
2014-01-15 14:30:00	187	250.0	
2014-01-15 15:00:00	177	290.0	
2014-01-15 15:30:00	120	180.0	
2014-01-15 16:00:00	44	120.0	
2014-01-15 16:30:00	19	30.0	
2014-01-15 17:00:00	0	0.0	
2014-01-15 17:30:00	0	0.0	
2014-01-15 18:00:00	0	0.0	
2014-01-15 18:30:00	0	0.0	
2014-01-15 19:00:00	0	0.0	
2014-01-15 19:30:00	0	0.0	
2014-01-15 20:00:00	0	0.0	
2014-01-15 20:30:00	0	0.0	
2014-01-15 21:00:00	0	0.0	
2014-01-15 21:30:00	0	0.0	
2014-01-15 22:00:00	0	0.0	
2014-01-15 22:30:00	0	0.0	
2014-01-15 23:00:00	0	0.0	
2014-01-15 23:30:00	0	0.0	
2014-01-16 00:00:00	0	0.0	
2014-01-16 00:30:00	0	0.0	
2014-01-16 01:00:00	0	0.0	
2014-01-16 01:30:00	0	0.0	
2014-01-16 02:00:00	0	0.0	
2014-01-16 02:30:00	0	0.0	
2014-01-16 03:00:00	0	0.0	
2014-01-16 03:30:00	0	0.0	
2014-01-16 04:00:00	0	0.0	
2014-01-16 04:30:00	0	0.0	
2014-01-16 05:00:00	0	0.0	
2014-01-16 05:30:00	0	0.0	
2014-01-16 06:00:00	0	0.0	
2014-01-16 06:30:00	0	0.0	
2014-01-16 07:00:00	1	0.0	
2014-01-16 07:30:00	67	420.0	
2014-01-16 08:00:00	574	920.0	
2014-01-16 08:30:00	1223	1650.0	
2014-01-16 09:00:00	1631	2440.0	
2014-01-16 09:30:00	1931	2940.0	
2014-01-16 10:00:00	2152	3480.0	
2014-01-16 10:30:00	2619	3340.0	
2014-01-16 11:00:00	2555	2620.0	
2014-01-16 11:30:00	2519	3030.0	
2014-01-16 12:00:00	2492	3620.0	
2014-01-16 12:30:00	2340	3980.0	
2014-01-16 13:00:00	2282	3450.0	
2014-01-16 13:30:00	2093	3050.0	
2014-01-16 14:00:00	1851	2690.0	
2014-01-16 14:30:00	1534	2280.0	
2014-01-16 15:00:00	1202	1520.0	
2014-01-16 15:30:00	640	840.0	
2014-01-16 16:00:00	89	330.0	
2014-01-16 16:30:00	3	30.0	
2014-01-16 17:00:00	0	0.0	
2014-01-16 17:30:00	0	0.0	
2014-01-16 18:00:00	0	0.0	
2014-01-16 18:30:00	0	0.0	
2014-01-16 19:00:00	0	0.0	
2014-01-16 19:30:00	0	0.0	
2014-01-16 20:00:00	0	0.0	
2014-01-16 20:30:00	0	0.0	
2014-01-16 21:00:00	0	0.0	
2014-01-16 21:30:00	0	0.0	
2014-01-16 22:00:00	0	0.0	
2014-01-16 22:30:00	0	0.0	
2014-01-16 23:00:00	0	0.0	
2014-01-16 23:30:00	0	0.0	
2014-01-17 00:00:00	0	0.0	
2014-01-17 00:30:00	0	0.0	
2014-01-17 01:00:00	0	0.0	
2014-01-17 01:30:00	0	0.0	
2014-01-17 02:00:00	0	0.0	
2014-01-17 02:30:00	0	0.0	
2014-01-17 03:00:00	0	0.0	
2014-01-17 03:30:00	0	0.0	
2014-01-17 04:00:00	0	0.0	
2014-01-17 04:30:00	0	0.0	
2014-01-17 05:00:00	0	0.0	
2014-01-17 05:30:00	0	0.0	
2014-01-17 06:00:00	0	0.0	
2014-01-17 06:30:00	0	0.0	
2014-01-17 07:00:00	0	0.0	
2014-01-17 07:30:00	24	0.0	
2014-01-17 08:00:00	99	140.0	
2014-01-17 08:30:00	323	420.0	
2014-01-17 09:00:00	506	970.0	
2014-01-17 09:30:00	1503	2830.0	
2014-01-17 10:00:00	1735	3020.0	
2014-01-17 10:30:00	2117	3240.0	
2014-01-17 11:00:00	2279	3220.0	
2014-01-17 11:30:00	2424	3560.0	
2014-01-17 12:00:00	2402	3790.0	
2014-01-17 12:30:00	2331	3650.0	
2014-01-17 13:00:00	2185	3400.0	
2014-01-17 13:30:00	1979	3030.0	
2014-01-17 14:00:00	1716	2670.0	
2014-01-17 14:30:00	1387	2150.0	
2014-01-17 15:00:00	940	1510.0	
2014-01-17 15:30:00	552	860.0	
2014-01-17 16:00:00	126	380.0	
2014-01-17 16:30:00	13	30.0	
2014-01-17 17:00:00	0	0.0	
2014-01-17 17:30:00	0	0.0	
2014-01-17 18:00:00	0	0.0	
2014-01-17 18:30:00	0	0.0	
2014-01-17 19:00:00	0	0.0	
2014-01-17 19:30:00	0	0.0	
2014-01-17 20:00:00	0	0.0	
2014-01-17 20:30:00	0	0.0	
2014-01-17 21:00:00	0	0.0	
2014-01-17 21:30:00	0	0.0	
