date	weather	weather_detail	wind	wave	pc_00-06	pc_06-12	pc_12-18	pc_18-24	we_00-03	we_03-06	we_06-09	we_09-12	we_12-15	we_15-18	we_18-21	we_21-24	wv_00-03	wv_03-06	wv_06-09	wv_09-12	wv_12-15	wv_15-18	wv_18-21	wv_21-24	wc_00-03	wc_03-06	wc_06-09	wc_09-12	wc_12-15	wc_15-18	wc_18-21	wc_21-24	min_tp	max_tp	tp_00-03	tp_03-06	tp_06-09	tp_09-12	tp_12-15	tp_15-18	tp_18-21	tp_21-24
2014-03-02	くもり時々雨	くもり　朝晩　雨	北の風　後　やや強く	１メートル　後　１．５メートル	60	50	40	50	雨	雨	雨	くもり	くもり	くもり	雨	くもり	北	北	北	北	北	北	北	北	3	3	3	3	3	4	4	4	5	7	7	7	6	5	5	6	7	7
2014-03-03	くもり後晴れ	くもり　昼前　から　晴れ　所により　明け方　まで　雨か雪	北の風　やや強く	１．５メートル	40	20	10	10	くもり	くもり	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	北	北	北	北	北	北	北	北	4	4	4	3	2	4	4	3	4	11	7	6	5	6	10	10	8	6
2014-03-04	晴れ後くもり	晴れ　夕方　から　くもり	北東の風　後　南東の風	１メートル	10	0	10	20	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	北東	北東	北東	北東	南東	南東	南東	南	3	3	3	2	1	2	2	2	2	10	5	3	2	5	8	9	8	8
2014-03-05	雨	雨　所により　昼過ぎ　から　夜のはじめ頃　雷　を伴う	南の風　後　やや強く　海上　では　南の風　強く	１．５メートル　後　３メートル　うねり　を伴う	60	80	90	70	雨	雨	雨	雨	雨	雨	雨	くもり	南	南	南	南	南	南	北	北	2	3	4	4	4	4	4	4	5	11	8	6	5	7	9	10	10	7
2014-03-06	晴れ後くもり	晴れ　夕方　から　くもり	北西の風　やや強く　後　北の風　海上　では　北西の風　強く	２．５メートル　後　１．５メートル　うねり　を伴う	10	0	10	10	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	北西	北西	北西	北西	北西	北	北	北	4	4	4	4	4	2	2	2	4	10	5	5	5	6	9	9	7	6
2014-03-07	くもり時々晴れ	くもり　朝晩　晴れ	北西の風　やや強く　後　北の風	１．５メートル	10	10	20	20	くもり	晴れ	晴れ	くもり	くもり	くもり	くもり	晴れ	北西	北西	北	南西	南	北	北	北	4	4	4	2	2	2	3	3	1	8	5	4	2	3	7	7	5	4
2014-03-08	晴れ後くもり	晴れ　夕方　から　くもり	北の風　日中　南の風	１メートル	20	10	10	10	くもり	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	北	北	北	南	南	北	北	北	3	3	2	2	2	2	3	3	0	10	3	2	1	4	8	9	7	6
2014-03-09	晴れ時々くもり	晴れ　時々　くもり	北の風　後　南の風　海上　では　後　南西の風　やや強く	１メートル	10	0	20	20	くもり	くもり	晴れ	晴れ	晴れ	くもり	くもり	晴れ	北	北	北	南東	南	南	南西	西	3	2	2	2	2	3	3	3	2	10	4	3	2	4	8	10	9	8
2014-03-10	晴れ時々くもり	晴れ　時々　くもり　所により　明け方　まで　雪か雨	北の風　やや強く	１．５メートル	30	20	20	10	くもり	くもり	晴れ	晴れ	くもり	くもり	晴れ	晴れ	北	北	北	北	北	北	北	北	4	4	4	3	3	4	4	4	3	9	6	3	4	5	9	8	6	5
2014-03-11	晴れ	晴れ	北西の風　後　南の風　海上　では　北西の風　やや強く	１．５メートル　後　１メートル	0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北西	北西	北	西	南	南	南	西	3	3	2	2	2	2	2	1	0	10	3	1	2	5	8	9	7	8
2014-03-12	晴れ後くもり	晴れ　夕方　から　くもり	北の風　後　南西の風　やや強く	１メートル　後　１．５メートル	0	0	0	10	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	北	北	北	南	南西	南西	南西	南西	2	2	3	3	4	4	4	4	3	17	5	4	4	9	13	16	13	12
2014-03-13	くもり後雨	くもり　昼前　から　雨　所により　夕方　から　夜のはじめ頃　雷を伴い　激しく　降る	南西の風　やや強く　後　強く　海上　では　後　南の風　非常に強く	１．５メートル　後　４メートル　うねり　を伴う	30	60	90	80	くもり	くもり	くもり	雨	雨	雨	雨	雨	南西	南西	南西	南西	南西	南西	南西	南西	4	4	4	4	4	4	4	4	8	16	10	9	10	14	15	14	12	14
2014-03-14	くもり後雨か雪	くもり　夜遅く　雨か雪	北の風　朝晩　やや強く　海上　では　はじめ　南西の風　強く	４メートル　後　２メートル　うねり　を伴う	20	20	20	50	くもり	くもり	くもり	晴れ	晴れ	くもり	くもり	雨	南西	北	北	北	北	北	北	北	4	4	4	3	2	3	4	4	9	14	15	13	10	13	14	13	9	6
2014-03-15	晴れ時々くもり	晴れ　時々　くもり	北の風　やや強く　後　南の風	２メートル　後　１メートル	20	10	20	10	くもり	晴れ	晴れ	くもり	くもり	くもり	晴れ	晴れ	北	北	北	北	南	南西	南	南	4	3	2	2	2	2	2	2	5	12	6	6	5	7	10	11	9	9
2014-03-16	晴れ後くもり	晴れ　夕方　から　くもり	北の風　後　南西の風　やや強く　海上　では　南西の風　強く	１メートル　後　１．５メートル	0	0	10	20	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	北	北	南西	南西	南西	南西	南西	北	2	2	4	4	4	4	4	3	4	17	7	6	5	9	14	16	15	12
2014-03-17	晴れ	晴れ	北の風　後　南の風	１メートル	10	10	0	10	晴れ	晴れ	くもり	晴れ	晴れ	晴れ	晴れ	くもり	北	北	北	東	南	南	南	南	3	2	2	2	2	2	2	2	6	15	9	7	6	8	12	14	12	12
2014-03-18	晴れ後くもり	晴れ　昼前　から　くもり　所により　夜　雨	南の風　後　南西の風　強く	１メートル　後　２．５メートル	0	10	20	30	晴れ	晴れ	晴れ	くもり	くもり	くもり	くもり	くもり	南	南西	南西	南西	南西	南	南西	西	2	2	4	4	4	4	4	3	10	18	12	12	11	13	16	17	15	15
2014-03-19	晴れ後くもり	晴れ　夕方　から　くもり	北の風　やや強く　後　東の風	２メートル　後　１メートル	10	10	10	20	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	北	北	北	北	東	東	東	東	4	4	4	3	2	2	2	1	9	15	12	11	10	12	14	14	12	11
2014-03-20	雨時々止む	雨　朝晩　くもり	北の風　後　南西の風　やや強く	１メートル　後　２メートル	30	80	80	50	くもり	くもり	雨	雨	雨	雨	雨	くもり	北	北	北	北	北	北	南西	南西	2	2	2	3	2	3	4	4	7	9	9	8	8	7	7	7	8	8
2014-03-21	晴れ時々くもり	晴れ　時々　くもり	北西の風　後　やや強く　三浦半島　では　はじめ　西の風　強く	２．５メートル　後　１メートル	10	10	20	20	くもり	晴れ	晴れ	晴れ	晴れ	くもり	くもり	晴れ	北西	北西	西	北西	北西	北西	北西	北西	3	3	3	3	3	4	4	4	7	14	8	8	8	11	13	14	10	8
2014-03-22	晴れ	晴れ　夜　くもり	北西の風　やや強く　後　南の風	１．５メートル	10	0	10	10	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北西	北西	北西	南	南	南	北	北	4	4	4	1	2	2	2	3	5	13	7	6	6	9	12	12	10	9
2014-03-23	晴れ	晴れ　明け方　まで　くもり	北の風　後　南の風　海上　では　はじめ　北東の風　やや強く	１メートル	10	0	10	10	くもり	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北	北	北	東	南	南	南西	南西	3	2	2	1	2	2	2	1	5	16	7	6	5	10	15	15	12	11
2014-03-24	晴れ	晴れ	北の風　後　南西の風　海上　では　後　南西の風　やや強く	１メートル	10	0	0	10	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	北	北	北	南東	南	南	南西	南西	2	2	2	2	3	3	3	3	5	17	9	7	6	11	15	16	14	13
2014-03-25	晴れ時々くもり	晴れ　時々　くもり	南西の風　後　やや強く　海上　では　南西の風　強く	１メートル　後　１．５メートル	10	10	20	10	くもり	晴れ	くもり	晴れ	くもり	くもり	晴れ	晴れ	南西	南西	南西	南西	南西	南西	南西	南西	3	3	3	4	4	4	4	3	8	20	13	11	9	15	18	19	17	16
2014-03-26	くもり後雨	くもり　昼過ぎ　から　雨	西の風　後　南西の風　やや強く　海上　では　後　南西の風　強く	１メートル　後　２メートル	10	40	60	70	くもり	くもり	くもり	くもり	雨	雨	雨	雨	西	西	北	南	南	南西	南西	南西	3	3	2	3	3	4	4	4	10	17	14	12	11	14	16	15	15	16
2014-03-27	くもり時々雨	くもり　時々　雨　所により　明け方　まで　雷　を伴う	南西の風　やや強く　後　東の風　やや強く　海上　では　はじめ　南西の風　強く	２メートル　後　１メートル	50	40	50	30	雨	雨	くもり	くもり	くもり	雨	くもり	晴れ	南西	南西	北	北	北東	東	東	北	4	4	3	4	4	4	4	3	13	15	16	14	14	15	15	12	11	10
2014-03-28	晴れ	晴れ	北の風　後　南の風　海上　では　後　南の風　やや強く	１メートル	10	0	0	0	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北	北	北	南	南	南	南	南	3	2	2	2	3	3	3	3	10	20	11	10	10	13	19	19	16	16
2014-03-29	晴れ後くもり	晴れ　昼過ぎ　から　くもり	南西の風　後　やや強く	１メートル　後　１．５メートル	0	10	10	20	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	くもり	南西	南西	南西	南西	南西	南西	南西	南西	3	3	3	4	4	4	4	4	11	22	14	13	12	17	21	21	18	17
2014-03-30	雨時々止む	雨　朝晩　くもり　所により　昼前　から　昼過ぎ　雷を伴い　激しく　降る	南西の風　やや強く　日中　南の風　強く　海上　では　南の風　非常に強く	１．５メートル　後　４メートル	50	80	70	20	くもり	雨	雨	雨	雨	雨	くもり	くもり	南西	南西	南西	南	南	南西	南西	北西	4	4	4	4	4	4	4	4	15	20	17	16	16	16	16	17	19	16
2014-03-31	晴れ	晴れ	北西の風　やや強く　後　北の風　やや強く	２メートル　後　１メートル	20	10	0	10	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北西	北西	北西	北西	北	北	北	北	4	4	4	4	3	3	3	4	13	20	15	14	14	16	18	19	16	13
2014-04-01	晴れ	晴れ	北の風　後　南の風　海上　では　北の風　やや強く	１メートル	10	0	0	10	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	北	北	北	北東	南	南	南	南	3	3	3	3	3	2	2	2	10	18	12	11	10	13	16	17	15	13
2014-04-02	晴れ後くもり	晴れ　昼過ぎ　から　くもり　所により　夜　雨	北の風　後　南東の風	１メートル　後　１．５メートル	10	10	20	40	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	くもり	北	北	北	東	南東	南東	南東	南東	2	3	3	3	3	3	2	2	8	18	12	10	9	13	17	17	13	13
2014-04-03	くもり時々雨	くもり　朝晩　雨	北の風　後　南東の風	１．５メートル　後　２．５メートル　うねり　を伴う	60	50	40	50	雨	雨	雨	くもり	くもり	くもり	くもり	雨	北	北	北	東	南東	南東	南東	南東	2	3	3	2	2	2	2	2	12	18	13	12	13	14	16	17	15	14
2014-04-04	雨後くもり	雨　昼前　から　くもり　所により　明け方　まで　雷を伴い　激しく　降る	南西の風　後　やや強く　海上　では　南西の風　強く	２．５メートル　うねり　を伴う	80	60	40	30	雨	雨	雨	くもり	くもり	くもり	くもり	晴れ	南	南西	南西	南西	南西	南西	北西	北	3	3	3	4	4	4	4	3	11	20	12	12	11	16	19	20	17	14
2014-04-05	晴れ後くもり	晴れ　夕方　から　くもり　所により　夜遅く　雨	北の風　やや強く　後　南西の風　やや強く	１．５メートル　後　２メートル	10	10	20	30	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	北	北	北	南西	南西	南西	南西	北	4	4	3	3	4	4	4	3	8	16	12	10	8	13	15	15	13	11
2014-04-06	くもり時々雨	くもり　朝夕　雨　所により　昼過ぎ　から　夜のはじめ頃　雷　を伴う	北の風　海上　では　北の風　やや強く	１．５メートル	70	40	50	30	雨	くもり	くもり	くもり	くもり	雨	くもり	晴れ	北	北	北	北	南	北	北	北	3	3	3	2	2	3	3	3	4	13	8	6	5	9	12	12	11	9
2014-04-07	晴れ	晴れ	北の風　後　南の風　海上　では　後　南西の風　やや強く	１メートル　後　２メートル	10	0	0	10	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	晴れ	北	北	北	南	南	南	南	南西	3	3	2	3	3	3	3	3	4	17	6	5	5	10	15	16	14	13
2014-04-08	晴れ	晴れ　夜　くもり	北の風　日中　南の風　海上　では　後　北の風　やや強く	１メートル	0	0	10	10	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	西	北	北	東	南	南	北	北	1	2	2	2	2	2	2	3	9	20	12	10	9	15	18	19	16	15
2014-04-09	くもり後晴れ	くもり　昼過ぎ　から　晴れ	北東の風　後　南の風　海上　では　後　南の風　やや強く	１メートル	10	10	10	0	晴れ	くもり	くもり	くもり	晴れ	晴れ	晴れ	晴れ	北東	北東	北東	北	東	東	南	南	2	2	2	2	2	2	3	3	10	19	12	11	10	14	18	19	17	15
2014-04-10	晴れ時々くもり	晴れ　時々　くもり　所により　夕方　雨	南の風　後　北の風　やや強く　海上　では　後　北の風　強く	１メートル　後　１．５メートル	10	10	30	20	晴れ	くもり	晴れ	晴れ	くもり	くもり	晴れ	晴れ	北	南	南	南	南	北	北	北	2	2	3	3	4	4	4	4	11	23	14	12	11	16	21	23	17	12
2014-04-11	晴れ	晴れ	北の風　やや強く　後　南の風　海上　では　はじめ　北の風　強く	１．５メートル　後　１メートル	0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北	北	北	南	南	南	南	北	4	4	3	2	3	3	2	2	8	17	11	9	9	12	16	17	14	12
2014-04-12	晴れ	晴れ	北の風　日中　南の風	１メートル	0	0	0	10	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	北	北	北	北	南	南	北	北	2	2	2	2	2	3	1	2	7	18	10	9	8	13	17	18	14	12
2014-04-13	晴れ時々くもり	晴れ　時々　くもり	北の風　後　南の風	１メートル	0	0	10	20	晴れ	くもり	晴れ	晴れ	晴れ	くもり	晴れ	くもり	北	北	北	北東	南	南	南	北	2	2	2	2	3	3	2	2	8	19	11	9	9	14	17	18	15	14
2014-04-14	くもり	くもり　所により　夕方　まで　雨	北の風　日中　東の風	１メートル	30	30	30	20	くもり	くもり	くもり	くもり	くもり	くもり	くもり	晴れ	北	北	北	北東	東	東	東	北	3	3	2	3	3	3	2	3	10	16	13	11	11	14	15	15	13	13
2014-04-15	晴れ	晴れ	南の風　後　やや強く	１メートル　後　１．５メートル	10	10	10	10	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	南	南	南	南	南	南	南西	南	1	1	2	3	4	4	3	2	9	20	13	11	10	15	19	19	16	15
2014-04-16	晴れ	晴れ	北の風　後　南の風	１メートル	0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北	北	北	南	南	南	南	北	3	2	2	2	3	3	2	2	11	23	14	13	12	18	22	22	17	15
2014-04-17	晴れ	晴れ　夜　くもり	北の風　後　南の風　海上　では　後　南西の風　やや強く	１メートル　後　１．５メートル	10	0	10	10	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北	北	北	南	南	南	南	北	2	2	2	2	2	3	2	2	12	22	15	13	13	17	21	22	19	17
2014-04-18	くもり時々雨	くもり　朝　から　夕方　雨	北の風　後　北東の風　海上　では　後　北東の風　やや強く	１メートル	30	70	60	40	くもり	くもり	雨	雨	雨	雨	くもり	くもり	北	北	北	北東	北東	北東	北東	北東	3	2	2	2	3	3	3	3	13	15	16	15	14	14	13	12	12	13
2014-04-19	くもり時々晴れ	くもり　朝　から　昼過ぎ　晴れ　所により　朝晩　雨	北の風　日中　東の風　海上　では　北の風　やや強く	１．５メートル　後　１メートル	30	10	10	30	くもり	くもり	晴れ	晴れ	晴れ	くもり	くもり	くもり	北	北	北	東	東	東	北	北	3	3	3	3	3	3	2	2	11	16	12	11	12	13	16	15	12	11
2014-04-20	くもり	くもり　所により　朝晩　雨	北の風　後　南の風	１メートル	30	20	20	30	くもり	くもり	くもり	くもり	くもり	くもり	くもり	くもり	北	北	北	北東	東	南東	南	南	3	3	2	2	2	1	1	2	9	15	11	10	10	11	13	14	12	13
2014-04-21	くもり後雨	くもり　夕方　から　雨	南の風　海上　では　南の風　やや強く	１メートル　後　１．５メートル	30	30	60	60	くもり	くもり	くもり	くもり	くもり	雨	雨	雨	南	南	南	南	南	南	南	南	2	2	3	3	3	3	3	2	11	18	12	12	13	16	17	17	16	15
2014-04-22	くもり後一時雨	くもり　夕方　一時　雨	北の風　後　南の風　海上　では　はじめ　北の風　やや強く	１．５メートル　後　１メートル	30	20	50	30	くもり	くもり	晴れ	くもり	くもり	雨	くもり	晴れ	北	北	北	北	東	南	西	北	3	3	2	2	2	2	2	2	13	20	15	15	14	17	19	18	15	14
2014-04-23	くもり時々晴れ	くもり　朝　から　昼過ぎ　晴れ　所により　雨	北の風　日中　南の風	１メートル	40	10	20	30	くもり	くもり	晴れ	晴れ	晴れ	くもり	くもり	くもり	北	北	北	南東	南	南	南	北	2	2	1	1	2	3	2	2	12	20	13	12	12	16	19	19	16	14
2014-04-24	晴れ時々くもり	晴れ　時々　くもり	北の風　後　南の風	１メートル	10	0	10	10	くもり	晴れ	晴れ	晴れ	晴れ	くもり	くもり	晴れ	北	北	北	東	南東	南	南	南西	3	3	3	2	2	3	3	2	10	20	13	12	11	15	18	19	16	15
2014-04-25	晴れ後くもり	晴れ　昼過ぎ　から　くもり　所により　夕方　から　夜のはじめ頃　雨	北の風　後　南の風	１メートル	10	10	30	30	くもり	晴れ	晴れ	晴れ	くもり	くもり	くもり	晴れ	北	北	北	南	南	南	南	南	1	1	1	2	2	3	2	1	11	21	14	13	12	16	20	20	17	16
2014-04-26	晴れ時々くもり	晴れ　時々　くもり	北の風　後　南の風	１メートル	20	10	10	10	くもり	晴れ	晴れ	晴れ	晴れ	くもり	くもり	晴れ	北	北	北	南	南	南	南	南	2	2	2	3	3	3	3	3	10	22	14	13	11	15	21	21	17	16
2014-04-27	晴れ	晴れ　夜　くもり	南の風　海上　では　南の風　やや強く	１メートル	10	0	10	10	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	南	南	南	南	南	南	南	南	1	1	1	2	3	3	3	2	13	23	14	13	13	16	21	22	19	16
2014-04-28	くもり時々晴れ	くもり　昼過ぎ　まで　時々　晴れ	南西の風　後　やや強く	１メートル	0	10	10	20	晴れ	くもり	晴れ	くもり	晴れ	くもり	くもり	くもり	南西	南西	南西	南	南	南	南西	南西	3	2	2	2	3	4	4	4	14	22	15	14	14	19	21	21	18	17
2014-04-29	くもり後一時雨	くもり　夜　雨	北の風　後　南の風	１メートル	20	20	30	50	くもり	くもり	くもり	くもり	くもり	くもり	雨	雨	南西	北	北	南	南	南	南	南	3	2	2	2	3	3	2	2	14	23	16	15	15	19	22	20	17	16
2014-04-30	雨	雨　所により　昼過ぎ　から　雷を伴い　激しく　降る	南の風　後　やや強く	１．５メートル　後　２．５メートル	70	80	80	80	雨	雨	雨	雨	雨	雨	雨	雨	南	南	南	南	南	南	南	南	3	3	3	4	4	4	4	4	14	18	16	15	16	17	17	17	17	18
2014-05-01	くもり一時雨	くもり　後　晴れ　明け方　まで　雨　所により　雷　を伴う	南の風　やや強く	２．５メートル　後　１．５メートル　うねり　を伴う	50	30	20	30	雨	雨	くもり	晴れ	晴れ	くもり	くもり	晴れ	南	南	南	南	南	南	南	西	4	4	3	3	4	4	3	3	17	24	17	17	17	19	22	23	20	19
2014-05-02	晴れ	晴れ	北の風　後　南の風	１メートル	20	10	10	20	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	北	北	北	南東	南	南	南	南	2	2	1	3	3	3	2	1	16	25	18	17	16	21	24	24	19	16
2014-05-03	晴れ時々くもり	晴れ　時々　くもり　所により　夕方　から　夜のはじめ頃　雨	北の風　日中　南の風　海上　では　南の風　やや強く	１メートル	10	10	30	30	晴れ	くもり	晴れ	晴れ	晴れ	くもり	くもり	晴れ	北	北	南	南	南	南	北	北	2	2	1	2	3	3	3	3	15	26	16	15	16	20	23	25	21	20
2014-05-04	晴れ後くもり	晴れ　夕方　から　くもり	北の風　やや強く　後　南の風	１メートル	10	0	10	10	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	北	北	北	北	南	南	南	南	4	4	3	3	3	3	3	3	14	24	16	15	15	18	23	23	18	17
2014-05-05	くもり	くもり　所により　朝夕　雨	南の風　後　南西の風　やや強く	１メートル　後　１．５メートル	20	30	30	20	くもり	くもり	くもり	くもり	くもり	くもり	くもり	くもり	南	北西	北	南	南西	南西	南西	南西	2	2	3	3	4	4	4	4	15	21	17	16	16	18	20	20	19	19
2014-05-06	くもり時々晴れ	くもり　朝　から　昼過ぎ　晴れ　所により　未明　雨	北の風　後　南の風　海上　では　はじめ　南西の風　やや強く	１．５メートル　後　１メートル	30	10	20	20	くもり	くもり	晴れ	晴れ	晴れ	くもり	くもり	くもり	南西	北	北	北	南	南	南	北	3	3	2	2	3	3	3	3	15	21	17	17	16	18	20	20	18	17
2014-05-07	晴れ時々くもり	晴れ　朝晩　くもり	北の風　後　南の風	１メートル	20	20	10	10	くもり	晴れ	くもり	晴れ	晴れ	晴れ	晴れ	くもり	北	北	北	東	南	南	南	南	2	2	2	2	2	2	2	2	13	22	14	14	14	17	19	21	18	17
2014-05-08	晴れ後時々くもり	晴れ　昼過ぎ　から　時々　くもり	南の風　後　やや強く	１メートル　後　１．５メートル	0	0	20	20	晴れ	晴れ	晴れ	晴れ	くもり	晴れ	くもり	晴れ	南	南	南	南	南	南	南	南	2	2	3	4	4	4	4	4	15	23	16	16	16	21	22	21	19	18
2014-05-09	晴れ時々くもり	晴れ　時々　くもり　所により　夕方　雨	南の風　後　やや強く	１メートル　後　１．５メートル	20	20	30	20	くもり	晴れ	晴れ	くもり	くもり	くもり	晴れ	晴れ	南	南	南西	南	南	北	北	北	3	3	3	4	4	4	3	2	16	25	16	16	17	21	23	24	21	18
2014-05-10	晴れ	晴れ	北の風　海上　では　北の風　やや強く	１メートル	0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北	北	北	北	北	北	北	北	3	3	3	3	3	3	2	2	13	24	15	14	15	19	22	23	21	18
2014-05-11	晴れ	晴れ	北の風　後　南の風	１メートル	0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北	北	北	南	南	南	南	南	2	2	2	2	3	3	2	2	14	25	16	15	15	20	24	23	19	16
2014-05-12	晴れ後くもり	晴れ　夕方　から　くもり　所により　夜遅く　雨	南の風　後　やや強く　海上　では　後　南の風　強く	１メートル　後　１．５メートル	0	0	10	30	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	南	南	南	南	南	南	南	南	3	3	3	4	4	4	4	4	13	23	14	14	15	19	22	22	18	18
2014-05-13	晴れ一時雨	くもり　後　晴れ　明け方　まで　雨	南の風　やや強く　後　北の風　海上　では　はじめ　南西の風　強く	２メートル　後　１メートル	70	40	10	0	雨	雨	くもり	くもり	晴れ	晴れ	晴れ	晴れ	南	南	南	南	北	北	北	北	4	4	4	3	2	3	3	3	16	26	18	17	17	18	24	26	24	21
2014-05-14	晴れ後くもり	晴れ　夕方　から　くもり	南の風　後　やや強く	１メートル	10	10	10	10	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	南	南東	南	南西	南	南	南西	南西	2	1	2	3	4	4	4	4	17	28	18	17	18	22	26	27	24	21
2014-05-15	雨後くもり	雨　昼過ぎ　から　くもり	南の風　日中　北の風　海上　では　北の風　やや強く	１メートル　後　１．５メートル	50	70	30	20	くもり	雨	雨	雨	くもり	くもり	くもり	くもり	南	南	北	北	北	北	南	南	3	3	3	3	3	2	3	2	15	21	19	18	16	18	19	20	19	19
2014-05-16	晴れ	晴れ　昼過ぎ　から　夕方　くもり	北の風　日中　南の風　やや強く	１．５メートル　後　２メートル	10	0	20	10	晴れ	晴れ	晴れ	晴れ	くもり	くもり	晴れ	晴れ	北	北	北	南	南	南	北	北	2	2	2	3	4	4	3	3	17	26	18	18	18	23	25	25	23	19
2014-05-17	晴れ	晴れ　夕方　から　夜のはじめ頃　くもり	北の風　日中　南の風	１メートル	0	10	20	20	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	晴れ	北	北	北	南	南	南	南西	北	1	1	2	2	3	3	1	2	15	24	17	16	15	21	23	22	18	17
2014-05-18	晴れ後時々くもり	晴れ　昼過ぎ　から　時々　くもり	北の風　後　南の風	１メートル	0	0	10	10	晴れ	晴れ	晴れ	晴れ	くもり	晴れ	くもり	晴れ	北	北	北	南	南	南	南	北	2	2	2	2	3	3	2	2	14	24	16	15	15	20	23	22	19	18
2014-05-19	晴れ時々くもり	晴れ　時々　くもり	北の風　後　南の風　海上　では　後　南西の風　やや強く	１メートル	10	10	20	10	晴れ	くもり	晴れ	晴れ	くもり	くもり	晴れ	晴れ	北	北東	北	南東	南	南	南	南西	2	3	2	2	3	3	3	3	15	25	17	16	16	20	23	24	20	19
2014-05-20	くもり後一時雨	晴れ　後　くもり　夜遅く　雨	北の風　後　南の風　海上　では　南の風　やや強く	１メートル	10	10	20	50	晴れ	くもり	晴れ	晴れ	くもり	くもり	くもり	雨	北	北	北	南	南	南	南	南	3	2	2	3	3	3	3	3	16	25	19	17	18	21	24	24	20	19
2014-05-21	雨後くもり	雨　夕方　から　くもり　所により　明け方　まで　雷を伴い　激しく　降る	北の風　やや強く　海上　では　北の風　強く	２メートル　後　２．５メートル	90	80	50	20	雨	雨	雨	雨	雨	くもり	くもり	くもり	東	北東	北	北	北	北	北	北	4	4	4	4	4	4	3	3	15	18	19	17	16	17	17	17	18	18
2014-05-22	晴れ後一時雨	晴れ　後　くもり　夕方　一時　雨　所により　昼過ぎ　から　夜のはじめ頃　雷　を伴う	北の風　日中　南の風	１メートル	10	20	50	30	晴れ	晴れ	晴れ	晴れ	くもり	雨	くもり	くもり	北	北	北	南	南	南	北	北	2	1	2	2	3	3	2	2	16	25	18	16	17	22	24	22	20	18
2014-05-23	晴れ時々くもり	晴れ　時々　くもり	北の風　後　南の風	１メートル	10	10	20	20	くもり	くもり	晴れ	晴れ	くもり	くもり	晴れ	晴れ	北	北	北東	南東	南	南	南	南	2	2	2	2	3	3	2	2	15	24	17	16	16	21	23	22	20	19
2014-05-24	晴れ時々くもり	晴れ　朝晩　くもり	南西の風　後　やや強く	１メートル　後　１．５メートル	10	0	10	10	くもり	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	南西	南西	南西	南西	南西	南西	南西	南西	1	1	3	4	4	4	4	4	15	26	17	16	16	20	24	25	21	20
2014-05-25	晴れ後時々くもり	晴れ　昼過ぎ　から　時々　くもり　所により　昼過ぎ　から　夜のはじめ頃　雨　で　雷を伴う	南西の風　やや強く　後　南の風	１．５メートル	0	10	30	30	晴れ	晴れ	晴れ	晴れ	くもり	晴れ	くもり	晴れ	南西	南西	南	南	南	南	南	南	4	4	3	3	3	3	3	3	18	28	20	19	20	24	27	26	23	21
